Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,562004.3941,579614.1162,640189.4435,603950.713,589759.1884,548245.686,568296.4245,570762.3444,435932.1522,437283.0064,375394.5966,423376.3301,381664.2843,334849.3865,328174.1757,309330.707,308401.2934,205382.2599,285116.2269,288778.4026,-460505.5111,-405006.1634,-323100.7987,-275548.833,-275804.3126,-315946.6049,-280804.8711,-268462.6278,-285011.8413,-299065.5365,-308930.5679,-308593.0242,-296572.4543,-328659.2874,-333788.4944,-317772.0559,-294181.7479,-306249.9725,-267418.5735,-225190.5396,-223862.2069,-210493.1582,-189009.9016,-196022.8558,-166266.849,-184062.9032,-180130.3682,-180130.3682,-180130.3682,-180130.3682,-180130.3682,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,390827.9723,384113.8437,427262.4507,363571.5899,334283.4954,300723.4381,309383.5299,301565.6575,161189.8708,156739.2982,105564.6001,117929.7399,94543.1406,57824.35408,44343.93538,29763.83396,6501.838617,-66891.14725,-32932.12957,-37174.34993,-307367.7198,-268482.4896,-214457.7156,-195056.4664,-195585.3567,-216488.8583,-193640.7355,-190227.9035,-200869.6601,-214389.0837,-218446.2635,-220138.8988,-219341.1371,-264147.3137,-248722.8448,-253650.129,-234830.415,-242122.4281,-196420.0531,-194260.5818,-184278.7078,-185662.3832,-177721.0748,-180313.947,-154900.0049,-175803.7656,-150928.7611,-150928.7611,-150928.7611,-150928.7611,-150928.7611,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,422216.699,404836.2829,454427.3713,390099.2705,367680.8403,339207.7098,344991.9588,337218.167,190133.5181,177572.9931,107986.792,150669.3182,112898.6186,66725.40002,44360.81235,16354.62242,-2062.972687,-104009.5149,-61428.80077,-62347.39297,-330169.23,-284213.3724,-228206.2154,-192872.4281,-191650.6592,-233128.307,-210329.5351,-207136.4018,-217318.0133,-229031.0637,-236281.808,-236902.193,-231157.579,-275535.1626,-261186.0774,-263409.9835,-245126.9341,-254392.6181,-207643.0072,-197666.282,-190590.2554,-188644.0961,-179712.6412,-181457.1003,-156313.6225,-171231.021,-146537.4469,-146537.4469,-146537.4469,-146537.4469,-146537.4469,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,European Union,EUU,..,..,..,..,..,..,..,..,..,..,167513.7016,186378.7108,193038.5188,215746.5043,228780.3655,221146.5124,229049.0293,236426.6185,248926.955,248050.3381,236305.1546,268813.2744,251597.1092,240598.7667,245225.2053,239128.8143,259210.4717,226502.8053,268954.258,272214.6705,-156801.0093,-141508.842,-108438.9151,-84041.84241,-83760.8197,-100439.7398,-92392.62366,-83946.7562,-85566.61087,-81292.10392,-86841.01404,-86159.63535,-78037.38757,-66487.7729,-85658.98012,-66486.40093,-63399.9074,-66253.24188,-70014.08045,-34929.50173,-48630.70491,-33845.67646,-36963.86743,-38267.92772,-36906.56979,-36661.98267,-60825.21303,-60825.21303,-60825.21303,-60825.21303,-60825.21303,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,2076365.729,1302555.692,1459463.649,1708405.88,1269839.418,1416731.042,1304994.823,1642915.165,1793054.231,2027338.378,1958646.786,1716782.404,1903378.502,2403727.502,1681912.853,1581653.179,1617112.378,2147722.801,1621322.051,1508123.591,-6370.694819,-1584.631682,-17217.43112,-6567.664151,-16030.24606,-30183.93908,-21341.03308,-20636.78721,-29349.41504,-22348.54219,-31991.52871,-20392.09387,-3964.608921,-20074.28133,-15468.89799,6594.904901,11649.1218,21313.51712,2563.946863,-3759.606753,1152.34798,42664.22332,48393.74567,69084.79805,91290.64997,47831.61962,47128.79934,47128.79934,47128.79934,47128.79934,47128.79934,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,2060156.33,1364185.586,1443196.017,1502871.647,1321760.357,1511203.686,1414237.731,1569430.887,1611657.337,2005706.48,1833829.971,1613845.432,1809698.77,1803039.824,1507284.218,1498369.211,1433566.276,1813766.571,1411311.912,1538449.442,-4340.815492,-4703.657634,-5297.562968,-1539.510839,-7162.998413,-7866.337826,-8810.535995,-9979.499815,-6923.691148,-7191.97003,-6210.28985,-7025.548577,-6018.68847,-6008.255361,-5579.747604,-3944.782122,-559.2230244,2890.37584,5535.171476,10038.68672,12201.08377,16670.31199,20538.94294,16603.30034,18789.65484,23694.42258,26895.84911,26895.84911,26895.84911,26895.84911,26895.84911,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,High income,HIC,..,..,..,..,..,..,..,..,..,..,3834.910406,239390.4973,245495.6377,269464.888,307130.3695,298155.7947,373255.7967,393919.5732,380329.1451,480846.361,514302.18,545835.116,448767.7585,466313.4709,431185.2814,440438.0682,455515.967,223007.7291,514475.5874,600692.1612,-367882.3359,-353185.5642,-308375.5818,-286495.4191,-316067.2153,-348353.0477,-312670.812,-210065.5817,-205027.7055,-211463.719,-293325.1038,-294232.1517,-368895.069,-340776.8553,-314294.7884,-273301.2734,-231466.0311,-193408.8938,-191478.0954,-125958.7561,-138182.3102,-160917.8827,-94533.06258,-44841.12325,-92235.27532,-38929.93451,-28931.66179,-28931.66179,-28931.66179,-28931.66179,-28931.66179,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,1926130.303,1509364.766,2073336.761,1639273.402,1573086.979,1721066.617,1995538.122,2029829.226,1836370.507,2038453.023,2092247.528,1940859.317,3417828.57,2434509.778,1825454.949,1849742.587,2197192.316,2657640.73,2001447.053,2055731.161,-650012.0022,-590334.9657,-550456.0478,-603210.3424,-656335.4408,-707330.3433,-682897.0563,-677955.5809,-648837.9792,-678538.5231,-711017.1769,-634790.4653,-623610.0925,-708794.6571,-677431.3026,-685165.7657,-734085.1984,-760426.0466,-677869.759,-706295.9893,-649109.3468,-584369.0111,-418202.8513,-454258.1559,-583294.6068,-635935.7144,-711485.6497,-711485.6497,-711485.6497,-711485.6497,-711485.6497,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,4414106.282,3133478.383,3862099.261,3710708.542,3146001.222,3423756.783,3573947.248,4003703.667,3937609.303,4431979.389,4414897.112,3959983.514,5664367.907,5182625.824,3810375.251,3709187.066,4098157.793,5136001.401,3903672.275,3867700.926,-670655.1583,-614125.3688,-567986.0496,-614825.9561,-676749.3617,-729858.7188,-716681.8554,-714905.7111,-680289.1549,-712611.6359,-747128.4767,-666108.3431,-645947.1184,-736776.7988,-693851.2123,-693834.2847,-730990.5548,-756335.2375,-665917.3753,-695860.9664,-620691.7928,-541759.5595,-380779.5244,-401157.4187,-514042.6058,-575239.7611,-630425.9955,-630425.9955,-630425.9955,-630425.9955,-630425.9955,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,120216.3046,92678.39638,102267.7697,96038.55149,73223.92556,49980.63853,52250.05649,77881.76885,62986.66224,76369.50638,74381.82935,58368.58107,113830.5837,80043.69864,58555.52789,50146.02691,63163.53047,78715.59671,47739.17586,59874.37179,-12191.44712,-12649.04405,-6155.909717,289.5928957,-4776.128174,-6406.100104,-17512.94868,-20073.74356,-17686.74582,-19865.9864,-22221.53014,-18520.16495,-9374.383824,-15332.16034,-5399.422032,1529.066472,9205.716099,9855.434187,14733.61676,8057.626737,25108.5695,26701.63229,20120.83946,42738.97407,53252.61058,41948.7332,52463.68637,52463.68637,52463.68637,52463.68637,52463.68637,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,2367759.675,1531435.22,1686494.731,1975396.589,1499690.317,1652709.527,1526159.069,1895992.673,2038252.134,2317156.859,2248267.755,1960755.615,2132708.753,2668072.348,1926364.774,1809298.452,1837801.946,2399645.075,1854486.046,1752095.393,-8451.708962,-11141.35905,-11374.09205,-11905.20662,-15637.79277,-16122.2754,-16271.85037,-16876.38663,-13764.42983,-14207.12643,-13889.76974,-12797.71284,-12962.64209,-12649.98127,-11020.48766,-10197.58539,-6111.072452,-5764.625081,-2781.233077,2377.396128,3308.984543,15907.81929,17302.48752,10361.76319,15999.39038,18747.22001,28595.96776,28595.96776,28595.96776,28595.96776,28595.96776,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,2487975.979,1624113.616,1788762.5,2071435.14,1572914.243,1702690.166,1578409.126,1973874.441,2101238.797,2393526.366,2322649.584,2019124.197,2246539.337,2748116.046,1984920.302,1859444.479,1900965.477,2478360.671,1902225.222,1811969.765,-20643.15608,-23790.4031,-17530.00177,-11615.61372,-20413.92095,-22528.37551,-33784.79904,-36950.13019,-31451.17565,-34073.11283,-36111.29988,-31317.87778,-22337.02592,-27982.14161,-16419.90969,-8668.51892,3094.643647,4090.809106,11952.38368,10435.02287,28417.55405,42609.45158,37423.32698,53100.73726,69252.00095,60695.95321,81059.65413,81059.65413,81059.65413,81059.65413,81059.65413,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,1502120.558,1188879.239,1410323.386,1286835.445,1289175.905,1411825.036,1568101.332,1406988.63,1517703.246,1549425.092,1610032.004,1533657.121,1568753.11,1658085.036,1393664.863,1388728.025,1482359.067,1503285.072,1528868.11,1524100.045,-375433.6279,-353453.0944,-285253.5865,-361633.2986,-410217.1138,-443829.917,-440315.4408,-444312.1835,-409181.7057,-433552.5181,-485123.255,-451482.3747,-456147.669,-537364.9343,-518020.5254,-504930.8229,-554852.2857,-637401.2069,-554199.5743,-569564.9716,-508919.5872,-534224.5005,-387689.9912,-408883.3077,-548096.8959,-543642.5271,-517084.5671,-517084.5671,-517084.5671,-517084.5671,-517084.5671,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,1157712.679,819598.802,994325.2844,836941.7836,898600.7152,1021244.373,1173994.019,918588.5092,1102048.714,1180853.697,1249414.51,1139941.032,1222562.522,1227835.102,993878.0082,1044255.177,1109638.198,1319497.536,1144097.286,1147471.975,-46879.55087,-52090.39798,-50539.1373,-35286.72396,-37478.93082,-43207.54192,-31859.46947,-25672.86629,-26984.34752,-25930.32368,-28021.59519,-22071.02696,-8782.967504,-4049.781145,-8449.594329,-13711.76652,-14361.84669,5027.287813,-1156.28881,875.5573638,-12985.85846,23557.17893,28700.16378,54946.93711,41143.11834,47237.68085,53255.05952,53255.05952,53255.05952,53255.05952,53255.05952,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,1123083.003,796769.0999,966499.3396,813844.8906,872800.1886,991802.69,1140131.855,891685.844,1068942.701,1145013.119,1210245.186,1100130.115,1180845.153,1184823.262,958463.713,1007478.249,1071200.067,1273863.859,1104676.134,1107173.829,-44640.18611,-49379.54944,-47530.72525,-30302.53443,-30826.91924,-32282.74203,-25147.09367,-17924.34386,-9508.823232,-17274.45158,-14742.79191,-5380.42972,-6304.043925,3509.081461,1667.839271,2750.962962,12346.84918,15845.35816,31705.96536,22143.30774,22767.237,32413.66602,37554.20715,53059.02316,40295.06205,50717.3744,65257.37745,65257.37745,65257.37745,65257.37745,65257.37745,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,1158649.649,820948.5536,994179.7818,834329.1925,896465.2948,1017807.392,1171019.557,918019.156,1102908.721,1179337.164,1248196.082,1134526.413,1215360.203,1225478.573,991975.5231,1040141.754,1105773.533,1317445.232,1141708.104,1144916.483,-44688.39103,-50450.41486,-50434.51524,-34697.51471,-36752.62136,-42344.19064,-30526.59418,-24269.3041,-26241.17507,-25415.69528,-27441.32427,-21538.80243,-8479.623732,-3431.776426,-7934.22086,-13253.51223,-13868.94883,5706.43206,-1417.62217,448.0489543,-11859.35563,24876.88583,28460.19672,56836.81379,44236.21299,51224.65112,56959.86973,56959.86973,56959.86973,56959.86973,56959.86973,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,2257873.834,1426052.692,1580121.29,1861583.576,1407645.037,1557402.296,1429984.069,1782319.737,1939990.151,2209596.836,2116437.737,1852829.268,2004324.374,2549160.412,1809063.744,1701251.593,1727360.097,2285802.158,1744983.134,1635434.478,-7789.551687,-10024.36996,-11757.38222,-10921.07402,-13947.84789,-12230.64762,-13830.30726,-15489.18968,-13051.30556,-13050.01526,-11102.60955,-11634.56656,-10213.24923,-8349.176557,-5467.560993,-5144.471238,-1996.307383,814.3459604,646.8265189,6611.323906,7263.944412,17220.30282,22249.47631,20115.14696,24988.90671,25340.11377,35766.88019,35766.88019,35766.88019,35766.88019,35766.88019,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,4338650.797,3080195.308,3798805.346,3655137.845,3080296.786,3350522.725,3498727.044,3932590.929,3874411.485,4376614.931,4374367.54,3892819.133,5611461.976,5133069.496,3776932.751,3690100.5,4072422.942,5135464.912,3895512.128,3855504.449,-655293.1783,-605660.9917,-557669.0161,-618779.8736,-680457.1469,-708296.1267,-699121.6753,-700261.053,-649004.0024,-691761.3436,-718438.7174,-635253.0479,-633710.7921,-720158.9769,-673563.6935,-669690.1601,-695873.8249,-734985.1354,-622189.9931,-686606.7445,-595019.3437,-548965.4504,-386285.4292,-415617.6953,-529791.4778,-601895.4821,-652788.8437,-652788.8437,-652788.8437,-652788.8437,-652788.8437,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Low income,LIC,..,..,..,..,..,..,..,..,..,..,1607752.338,1001892.858,1056835.755,1124263.552,984964.3721,1136610.8,1024452.593,1172290.629,1222459.842,1569369.295,1364242.872,1200309.875,1352071.138,1354981.775,1108240.914,1110315.918,1039431.455,1364211.342,1023597.47,1127272.516,-11367.57032,-14773.52312,-13573.48156,-14761.5526,-18154.13372,-17749.20145,-16711.97568,-21799.34268,-12093.97472,-12347.12349,-11692.00511,-10045.41473,-10160.79708,-10811.70861,-10707.29678,-7913.352276,-6205.295796,-4693.641444,-706.8641259,-10428.78966,-8952.023074,-5163.543233,-12249.68775,-15279.46131,-12385.9146,-31122.43203,-36371.53506,-36371.53506,-36371.53506,-36371.53506,-36371.53506,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,1152102.154,820482.5457,1264813.528,1194167.756,761052.752,766707.8938,859222.0829,1329245.613,1103886.645,1197697.065,1332688.624,1145136.133,2639825.001,2095641.616,1244005.11,1144380.4,1510767.056,2198387.931,1276979.249,1140644.024,-248022.1353,-217880.6235,-217965.1912,-205903.2043,-214367.1269,-223374.517,-242297.3616,-244499.6845,-233902.9361,-242419.2946,-237758.4038,-239527.822,-227549.5254,-232737.7899,-209224.1199,-216913.2818,-210471.3823,-166351.868,-160995.7138,-210510.6623,-197741.4991,-156579.4056,-131924.1331,-142701.0637,-119899.1672,-171914.6711,-267016.9432,-267016.9432,-267016.9432,-267016.9432,-267016.9432,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,36878.37486,36390.89723,38364.30675,38914.06544,42710.61438,45208.72799,43041.03106,45914.19812,43695.39593,52580.32806,52434.38416,52465.50928,62367.15251,62350.09991,60361.28239,51683.86956,45139.48929,18469.17817,38881.21393,30956.95823,-42838.77227,-32762.39448,-34882.64938,-38660.03018,-49227.58259,-48991.91077,-51699.54506,-62843.54055,-55049.55142,-51896.50195,-65823.04524,-56460.79202,-63639.20122,-72502.37828,-40192.50782,-23200.43114,6035.37482,-3609.616072,14510.52005,-3472.72403,-1063.789143,8171.510304,50815.11426,67955.15002,91711.18682,74062.40546,56339.75653,56339.75653,56339.75653,56339.75653,56339.75653,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,26347.3681,26651.40699,27082.53484,27542.53485,29959.43055,31507.12981,30021.50952,31738.26249,30482.74364,34198.82139,33881.39011,31518.39041,41574.11224,37569.78369,36145.95594,36140.01881,30867.07941,10803.38283,28801.56662,27329.55266,-28556.31332,-22478.02037,-35425.6434,-36480.91318,-43262.54293,-42797.40397,-39747.70606,-34237.846,-33607.90994,-32300.9485,-38184.42546,-35891.41217,-40753.29916,-45447.7427,-42714.54349,-32938.7106,-12825.65826,-22892.04708,-16635.72501,-11505.14572,-23102.82898,-13586.03051,-4747.804791,10722.37514,26590.93974,7204.015268,-5957.806442,-5957.806442,-5957.806442,-5957.806442,-5957.806442,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,26347.3681,26651.40699,27082.53484,27542.53485,29959.43055,31507.12981,30021.50952,31738.26249,30482.74364,34198.82139,33881.39011,31518.39041,41574.11224,37569.78369,36145.95594,36140.01881,30867.07941,10803.38283,28801.56662,27329.55266,-28556.31332,-22478.02037,-35425.6434,-36480.91318,-43262.54293,-42797.40397,-39747.70606,-34237.846,-33607.90994,-32300.9485,-38184.42546,-35891.41217,-40753.29916,-45447.7427,-42714.54349,-32938.7106,-12825.65826,-22892.04708,-16635.72501,-11505.14572,-23102.82898,-13586.03051,-4747.804791,10722.37514,26590.93974,7204.015268,-5957.806442,-5957.806442,-5957.806442,-5957.806442,-5957.806442,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,2730898.458,2078302.45,2741969.592,2530874.293,2095332.414,2213911.926,2474274.451,2760300.3,2651951.643,2807245.636,3010124.668,2692509.257,4259390.837,3778087.721,2668691.836,2579784.581,3032991.486,3771253.569,2871914.658,2728231.932,-643925.608,-590887.4685,-544095.5346,-604018.321,-662303.0132,-690546.9253,-682409.6996,-678461.7104,-636910.0276,-679414.2201,-706746.7123,-625207.6331,-623549.995,-709347.2683,-662856.3967,-661776.8078,-689668.5291,-730291.494,-621483.1289,-676177.9548,-586067.3207,-543801.9072,-374035.7414,-400338.234,-517405.5632,-570773.0501,-616417.3086,-616417.3086,-616417.3086,-616417.3086,-616417.3086,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,North America,NAC,..,..,..,..,..,..,..,..,..,..,-146276.4996,42840.60335,12258.03107,14188.07465,34692.70078,23227.08397,74780.05313,74954.96821,58152.53013,134514.1406,164434.3174,177864.7309,86824.29155,111972.3292,84692.99833,92919.93965,92227.50722,-72724.13212,141876.5315,225912.4702,-135135.3047,-146490.3047,-153533.2031,-158620.1953,-182135.1016,-190952.4922,-162175.4141,-44431.69531,-37052.89063,-30053.60156,-93066.89844,-95430.71875,-169336.0156,-137017.7969,-124161.0938,-97579.79688,-57454.00781,-26885.20313,-55133.19531,-34503.39844,-57031.39063,-123926.3906,-134002.3047,-66599.3125,-124413.8672,-82129.3125,-74325.21094,-74325.21094,-74325.21094,-74325.21094,-74325.21094,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,OECD members,OED,..,..,..,..,..,..,..,..,..,..,43218.81888,272277.8763,282593.5188,297424.4766,342252.4809,342058.6498,420023.2365,432060.485,427761.9897,537815.628,567524.0151,569927.6964,496168.0228,489699.7493,461007.1157,476519.281,499515.8402,281287.0534,577240.5696,663939.0187,-372784.348,-369058.333,-332991.9824,-294215.8063,-317953.9267,-350917.2351,-299002.8733,-170178.2415,-168751.3198,-178982.4608,-245031.6804,-246753.0787,-317393.287,-265589.6171,-274142.0678,-238386.3888,-191482.9691,-148882.3572,-139138.611,-73216.53123,-96733.98881,-125920.9895,-109084.7852,-62037.31355,-110742.2565,-33496.7593,10633.36181,10633.36181,10633.36181,10633.36181,10633.36181,..,..
